record_id,repository,work_type,number,created_at,closed_at,workflow_risk_30d
luigi:prs:3333,luigi,pull_request,3333,2025-01-13 15:46:37+00:00,2025-01-15 01:03:06+00:00,0
luigi:issues:3334,luigi,issue,3334,2025-01-17 12:27:16+00:00,2025-01-20 14:05:57+00:00,0
luigi:prs:3335,luigi,pull_request,3335,2025-01-17 20:39:57+00:00,2025-01-20 14:05:55+00:00,0
luigi:prs:3336,luigi,pull_request,3336,2025-01-18 08:37:09+00:00,2025-01-19 01:45:26+00:00,0
luigi:prs:3337,luigi,pull_request,3337,2025-01-18 21:43:57+00:00,2025-01-18 21:46:34+00:00,0
luigi:prs:3338,luigi,pull_request,3338,2025-01-19 07:11:35+00:00,2025-04-23 04:58:58+00:00,1
luigi:prs:3339,luigi,pull_request,3339,2025-01-20 20:54:55+00:00,2025-02-01 21:38:48+00:00,0
luigi:issues:3340,luigi,issue,3340,2025-02-02 06:42:51+00:00,,1
luigi:issues:3341,luigi,issue,3341,2025-02-14 08:05:32+00:00,2025-02-14 09:06:46+00:00,0
luigi:issues:3342,luigi,issue,3342,2025-02-14 15:46:01+00:00,,1
luigi:prs:3343,luigi,pull_request,3343,2025-02-14 15:47:55+00:00,2025-05-16 23:46:59+00:00,1
luigi:issues:3344,luigi,issue,3344,2025-02-23 19:12:26+00:00,,1
luigi:issues:3345,luigi,issue,3345,2025-04-11 13:00:56+00:00,2026-02-22 11:44:06+00:00,1
luigi:prs:3346,luigi,pull_request,3346,2025-04-14 13:41:16+00:00,,1
luigi:issues:3347,luigi,issue,3347,2025-04-16 18:10:50+00:00,,1
luigi:prs:3348,luigi,pull_request,3348,2025-04-23 05:49:22+00:00,2025-04-23 06:28:57+00:00,0
luigi:prs:3349,luigi,pull_request,3349,2025-04-29 07:32:30+00:00,2025-05-01 01:51:27+00:00,0
luigi:issues:3350,luigi,issue,3350,2025-05-05 13:04:00+00:00,2026-02-24 01:56:10+00:00,1
luigi:prs:3351,luigi,pull_request,3351,2025-05-15 13:18:05+00:00,2026-02-08 01:25:26+00:00,1
luigi:issues:3352,luigi,issue,3352,2025-05-21 20:35:25+00:00,,1
luigi:issues:3353,luigi,issue,3353,2025-05-27 11:24:57+00:00,2026-05-07 13:03:54+00:00,1
luigi:issues:3354,luigi,issue,3354,2025-05-28 03:34:25+00:00,2026-05-07 13:10:23+00:00,1
luigi:issues:3355,luigi,issue,3355,2025-05-28 03:37:47+00:00,,1
luigi:issues:3356,luigi,issue,3356,2025-06-12 08:17:37+00:00,2026-04-06 17:24:14+00:00,1
luigi:prs:3357,luigi,pull_request,3357,2025-07-14 05:51:37+00:00,2025-07-14 05:56:26+00:00,0
luigi:issues:3358,luigi,issue,3358,2025-07-30 08:57:44+00:00,,1
luigi:prs:3359,luigi,pull_request,3359,2025-08-26 07:51:39+00:00,,1
luigi:prs:3360,luigi,pull_request,3360,2025-09-23 14:04:14+00:00,,1
luigi:issues:3361,luigi,issue,3361,2025-09-27 01:45:28+00:00,,1
luigi:issues:3362,luigi,issue,3362,2025-09-27 03:47:13+00:00,,1
luigi:issues:3363,luigi,issue,3363,2025-10-16 15:17:57+00:00,,1
luigi:issues:3364,luigi,issue,3364,2025-10-16 19:46:05+00:00,,1
luigi:prs:3365,luigi,pull_request,3365,2025-10-20 21:39:25+00:00,,1
luigi:prs:3366,luigi,pull_request,3366,2025-10-25 20:43:14+00:00,,1
luigi:prs:3367,luigi,pull_request,3367,2025-11-19 23:53:48+00:00,,1
luigi:issues:3368,luigi,issue,3368,2025-12-12 05:50:15+00:00,2026-01-17 02:14:43+00:00,1
luigi:prs:3369,luigi,pull_request,3369,2025-12-20 06:54:30+00:00,2025-12-31 03:40:24+00:00,0
luigi:prs:3370,luigi,pull_request,3370,2025-12-21 06:42:59+00:00,2026-01-07 11:53:48+00:00,0
