record_id,repository,work_type,number,created_at,closed_at,source_year,resolved_within_30d,workflow_risk_30d,prior_items,prior_30d_inflow,prior_open_backlog,prior_closed_by_as_of,prior_30d_resolution_rate,created_month,created_weekday
backstage:issues:22465,backstage,issue,22465,2024-01-23 10:04:27+00:00,2024-01-25 10:58:06+00:00,2024,1,0,580,180,73,507,0.735,1,1
backstage:issues:22466,backstage,issue,22466,2024-01-23 10:29:08+00:00,2024-06-10 09:19:04+00:00,2024,0,1,581,181,74,507,0.735,1,1
backstage:issues:22467,backstage,issue,22467,2024-01-23 10:34:54+00:00,2024-02-26 16:54:38+00:00,2024,0,1,582,182,75,507,0.735,1,1
luigi:prs:3276,luigi,pull_request,3276,2024-01-23 14:23:06+00:00,2024-01-23 14:25:52+00:00,2024,1,0,139,8,47,92,0.5114503816793893,1,1
backstage:issues:22472,backstage,issue,22472,2024-01-23 16:11:48+00:00,2024-08-31 14:05:24+00:00,2024,0,1,583,183,75,508,0.735,1,1
backstage:issues:22475,backstage,issue,22475,2024-01-23 19:59:17+00:00,2024-01-26 17:08:43+00:00,2024,1,0,584,184,76,508,0.735,1,1
backstage:issues:22476,backstage,issue,22476,2024-01-23 20:12:12+00:00,2024-02-02 08:49:02+00:00,2024,1,0,585,185,77,508,0.735,1,1
backstage:issues:22477,backstage,issue,22477,2024-01-23 20:38:52+00:00,2024-09-12 08:56:08+00:00,2024,0,1,586,186,78,508,0.735,1,1
backstage:issues:22481,backstage,issue,22481,2024-01-24 07:59:19+00:00,2024-02-13 13:36:06+00:00,2024,1,0,587,187,79,508,0.735,1,2
backstage:issues:22485,backstage,issue,22485,2024-01-24 09:42:18+00:00,2024-01-24 19:06:30+00:00,2024,1,0,588,188,80,508,0.735,1,2
backstage:issues:22493,backstage,issue,22493,2024-01-24 14:11:47+00:00,2025-09-08 15:19:59+00:00,2024,0,1,589,189,79,510,0.735,1,2
backstage:issues:22500,backstage,issue,22500,2024-01-25 10:22:31+00:00,2024-04-11 09:27:30+00:00,2024,0,1,590,190,78,512,0.735,1,3
backstage:issues:22501,backstage,issue,22501,2024-01-25 10:29:17+00:00,2024-03-06 09:08:56+00:00,2024,0,1,591,191,79,512,0.735,1,3
backstage:issues:22504,backstage,issue,22504,2024-01-25 10:50:56+00:00,2025-02-06 10:22:54+00:00,2024,0,1,592,192,79,513,0.735,1,3
backstage:issues:22505,backstage,issue,22505,2024-01-25 11:25:25+00:00,,2024,0,1,593,193,79,514,0.735,1,3
backstage:issues:22506,backstage,issue,22506,2024-01-25 11:27:28+00:00,2024-01-30 08:34:11+00:00,2024,1,0,594,194,80,514,0.735,1,3
backstage:issues:22511,backstage,issue,22511,2024-01-25 12:55:53+00:00,2024-03-19 18:24:34+00:00,2024,0,1,595,195,80,515,0.735,1,3
backstage:issues:22516,backstage,issue,22516,2024-01-25 15:48:06+00:00,2024-04-21 04:55:43+00:00,2024,0,1,596,196,80,516,0.735,1,3
backstage:issues:22517,backstage,issue,22517,2024-01-25 16:43:40+00:00,2024-02-15 10:35:06+00:00,2024,1,0,597,197,81,516,0.735,1,3
backstage:issues:22519,backstage,issue,22519,2024-01-25 18:10:07+00:00,2024-04-02 22:01:33+00:00,2024,0,1,598,198,82,516,0.735,1,3
backstage:issues:22522,backstage,issue,22522,2024-01-25 21:24:48+00:00,2024-04-01 21:34:01+00:00,2024,0,1,599,199,83,516,0.735,1,3
luigi:prs:3277,luigi,pull_request,3277,2024-02-15 15:59:58+00:00,2024-08-31 21:42:02+00:00,2024,0,1,140,2,47,93,0.5362318840579711,2,3
luigi:issues:3278,luigi,issue,3278,2024-02-16 10:48:09+00:00,,2024,0,1,141,3,48,93,0.5362318840579711,2,4
luigi:prs:3279,luigi,pull_request,3279,2024-02-28 15:43:32+00:00,2024-08-26 11:47:51+00:00,2024,0,1,142,2,49,93,0.5428571428571428,2,2
luigi:issues:3280,luigi,issue,3280,2024-03-05 10:30:58+00:00,,2024,0,1,143,3,50,93,0.5428571428571428,3,1
luigi:prs:3281,luigi,pull_request,3281,2024-03-12 17:18:51+00:00,2024-04-05 08:09:19+00:00,2024,1,0,144,4,51,93,0.5428571428571428,3,1
luigi:prs:3282,luigi,pull_request,3282,2024-03-13 11:52:47+00:00,2024-04-14 15:04:15+00:00,2024,0,1,145,5,52,93,0.5428571428571428,3,2
luigi:issues:3283,luigi,issue,3283,2024-03-24 16:31:03+00:00,2024-05-06 14:59:04+00:00,2024,0,1,146,4,53,93,0.5352112676056338,3,6
luigi:issues:3284,luigi,issue,3284,2024-04-08 01:41:27+00:00,,2024,0,1,147,3,53,94,0.5277777777777778,4,0
luigi:issues:3285,luigi,issue,3285,2024-04-08 03:52:48+00:00,,2024,0,1,148,4,54,94,0.5277777777777778,4,0
luigi:prs:3286,luigi,pull_request,3286,2024-05-07 19:21:43+00:00,2024-05-08 01:18:57+00:00,2024,1,0,149,2,53,96,0.5238095238095238,5,1
luigi:prs:3287,luigi,pull_request,3287,2024-05-09 13:47:35+00:00,2024-05-19 01:11:35+00:00,2024,1,0,150,1,52,98,0.5167785234899329,5,3
luigi:issues:3288,luigi,issue,3288,2024-05-14 16:04:53+00:00,,2024,0,1,151,2,53,98,0.5167785234899329,5,1
luigi:prs:3289,luigi,pull_request,3289,2024-05-19 11:28:17+00:00,2024-05-19 11:28:38+00:00,2024,1,0,152,3,53,99,0.5167785234899329,5,6
luigi:prs:3290,luigi,pull_request,3290,2024-05-19 16:37:32+00:00,2024-07-13 19:50:15+00:00,2024,0,1,153,4,53,100,0.5167785234899329,5,6
luigi:prs:3291,luigi,pull_request,3291,2024-05-20 08:12:42+00:00,2024-05-20 08:18:49+00:00,2024,1,0,154,5,54,100,0.5167785234899329,5,0
luigi:issues:3292,luigi,issue,3292,2024-06-17 09:15:37+00:00,2024-06-18 10:17:06+00:00,2024,1,0,155,3,53,102,0.5197368421052632,6,0
luigi:issues:3293,luigi,issue,3293,2024-07-11 15:10:18+00:00,2024-07-13 20:03:13+00:00,2024,1,0,156,1,53,103,0.5225806451612903,7,3
luigi:issues:3294,luigi,issue,3294,2024-07-11 16:04:16+00:00,2024-09-18 19:28:12+00:00,2024,0,1,157,2,54,103,0.5225806451612903,7,3
luigi:issues:3295,luigi,issue,3295,2024-07-11 16:09:40+00:00,,2024,0,1,158,3,55,103,0.5225806451612903,7,3
luigi:prs:3296,luigi,pull_request,3296,2024-07-11 16:25:12+00:00,2024-07-13 20:03:12+00:00,2024,1,0,159,4,56,103,0.5225806451612903,7,3
luigi:prs:3297,luigi,pull_request,3297,2024-07-21 12:49:41+00:00,2024-07-21 15:23:57+00:00,2024,1,0,160,4,54,106,0.5256410256410257,7,6
luigi:prs:3298,luigi,pull_request,3298,2024-07-21 17:21:12+00:00,2024-07-22 19:25:40+00:00,2024,1,0,161,5,54,107,0.5256410256410257,7,6
luigi:issues:3299,luigi,issue,3299,2024-08-13 13:12:33+00:00,,2024,0,1,162,2,54,108,0.525,8,1
luigi:issues:3300,luigi,issue,3300,2024-08-24 11:11:45+00:00,2024-09-05 14:33:19+00:00,2024,1,0,163,1,55,108,0.5308641975308642,8,5
luigi:issues:3301,luigi,issue,3301,2024-08-24 11:15:02+00:00,2024-09-07 19:14:48+00:00,2024,1,0,164,2,56,108,0.5308641975308642,8,5
luigi:issues:3302,luigi,issue,3302,2024-08-24 11:21:02+00:00,2024-09-07 14:07:59+00:00,2024,1,0,165,3,57,108,0.5308641975308642,8,5
luigi:issues:3303,luigi,issue,3303,2024-08-24 11:30:29+00:00,2024-09-05 14:51:29+00:00,2024,1,0,166,4,58,108,0.5308641975308642,8,5
luigi:issues:3304,luigi,issue,3304,2024-08-24 11:49:33+00:00,2024-09-05 15:26:40+00:00,2024,1,0,167,5,59,108,0.5308641975308642,8,5
luigi:prs:3305,luigi,pull_request,3305,2024-09-02 13:13:50+00:00,2024-09-24 21:18:41+00:00,2024,1,0,168,6,58,110,0.5308641975308642,9,0
luigi:prs:3306,luigi,pull_request,3306,2024-09-04 11:05:43+00:00,2024-09-04 11:48:28+00:00,2024,1,0,169,7,59,110,0.5308641975308642,9,2
luigi:prs:3307,luigi,pull_request,3307,2024-09-04 13:12:45+00:00,2024-09-05 15:26:39+00:00,2024,1,0,170,8,59,111,0.5308641975308642,9,2
luigi:prs:3308,luigi,pull_request,3308,2024-09-04 13:17:02+00:00,2024-09-05 14:51:28+00:00,2024,1,0,171,9,60,111,0.5308641975308642,9,2
luigi:prs:3309,luigi,pull_request,3309,2024-09-04 13:19:55+00:00,2024-09-07 14:07:58+00:00,2024,1,0,172,10,61,111,0.5308641975308642,9,2
luigi:prs:3310,luigi,pull_request,3310,2024-09-04 13:56:42+00:00,2024-09-05 14:33:18+00:00,2024,1,0,173,11,62,111,0.5308641975308642,9,2
luigi:issues:3311,luigi,issue,3311,2024-09-04 14:07:28+00:00,,2024,0,1,174,12,63,111,0.5308641975308642,9,2
luigi:issues:3312,luigi,issue,3312,2024-09-05 23:51:40+00:00,2024-12-10 06:10:19+00:00,2024,0,1,175,13,58,117,0.5308641975308642,9,3
luigi:issues:3313,luigi,issue,3313,2024-09-11 10:34:11+00:00,,2024,0,1,176,14,56,120,0.5308641975308642,9,2
luigi:prs:3315,luigi,pull_request,3315,2024-09-20 16:38:59+00:00,2024-09-24 21:22:14+00:00,2024,1,0,177,14,56,121,0.5276073619631901,9,4
luigi:prs:3316,luigi,pull_request,3316,2024-10-06 16:07:50+00:00,2024-11-30 00:56:26+00:00,2024,0,1,178,2,55,123,0.5511363636363636,10,6
luigi:issues:3317,luigi,issue,3317,2024-10-20 07:59:41+00:00,,2024,0,1,179,2,56,123,0.5480225988700564,10,6
luigi:issues:3318,luigi,issue,3318,2024-10-28 09:54:47+00:00,,2024,0,1,180,2,57,123,0.550561797752809,10,0
luigi:prs:3319,luigi,pull_request,3319,2024-10-28 19:08:42+00:00,,2024,0,1,181,3,58,123,0.550561797752809,10,0
luigi:issues:3320,luigi,issue,3320,2024-10-29 21:12:24+00:00,2024-10-29 21:29:55+00:00,2024,1,0,182,4,59,123,0.550561797752809,10,1
luigi:prs:3321,luigi,pull_request,3321,2024-11-08 01:26:05+00:00,2024-11-12 01:28:10+00:00,2024,1,0,183,4,59,124,0.547486033519553,11,4
luigi:prs:3322,luigi,pull_request,3322,2024-11-22 07:00:52+00:00,2024-11-22 13:29:47+00:00,2024,1,0,184,4,59,125,0.5444444444444444,11,4
luigi:prs:3323,luigi,pull_request,3323,2024-11-26 08:14:17+00:00,2024-11-30 01:08:56+00:00,2024,1,0,185,5,59,126,0.5444444444444444,11,1
luigi:prs:3324,luigi,pull_request,3324,2024-11-28 13:42:05+00:00,2024-11-30 01:22:04+00:00,2024,1,0,186,4,60,126,0.5384615384615384,11,3
luigi:prs:3325,luigi,pull_request,3325,2024-11-30 02:16:51+00:00,2024-12-04 14:32:18+00:00,2024,1,0,187,4,57,130,0.5409836065573771,11,5
luigi:issues:3326,luigi,issue,3326,2024-12-04 18:34:53+00:00,,2024,0,1,188,5,57,131,0.5409836065573771,12,2
luigi:issues:3327,luigi,issue,3327,2024-12-05 19:36:27+00:00,2025-04-23 04:58:59+00:00,2024,0,1,189,6,58,131,0.5409836065573771,12,3
luigi:prs:3328,luigi,pull_request,3328,2024-12-05 20:03:10+00:00,2024-12-06 00:50:06+00:00,2024,1,0,190,7,59,131,0.5409836065573771,12,3
luigi:prs:3329,luigi,pull_request,3329,2024-12-11 13:57:39+00:00,2024-12-12 02:07:52+00:00,2024,1,0,191,7,58,133,0.5434782608695652,12,2
luigi:issues:3330,luigi,issue,3330,2024-12-15 14:29:57+00:00,,2024,0,1,192,8,58,134,0.5434782608695652,12,6
luigi:issues:3331,luigi,issue,3331,2024-12-16 19:15:42+00:00,,2024,0,1,193,9,59,134,0.5434782608695652,12,0
luigi:prs:3332,luigi,pull_request,3332,2024-12-16 19:20:28+00:00,2024-12-18 00:52:38+00:00,2024,1,0,194,10,60,134,0.5434782608695652,12,0
backstage:prs:28339,backstage,pull_request,28339,2025-01-01 00:48:55+00:00,2025-01-01 01:37:31+00:00,2025,1,0,600,0,14,586,0.73,1,2
backstage:prs:28340,backstage,pull_request,28340,2025-01-01 00:49:46+00:00,2025-01-08 12:14:00+00:00,2025,1,0,601,1,15,586,0.73,1,2
backstage:prs:28341,backstage,pull_request,28341,2025-01-01 01:53:19+00:00,2025-01-01 02:42:35+00:00,2025,1,0,602,2,15,587,0.73,1,2
backstage:prs:28342,backstage,pull_request,28342,2025-01-01 01:53:46+00:00,2025-03-07 12:58:13+00:00,2025,0,1,603,3,16,587,0.73,1,2
backstage:prs:28343,backstage,pull_request,28343,2025-01-01 02:56:08+00:00,2025-03-07 12:58:06+00:00,2025,0,1,604,4,16,588,0.73,1,2
backstage:prs:28344,backstage,pull_request,28344,2025-01-01 05:14:43+00:00,2025-01-30 06:51:51+00:00,2025,1,0,605,5,17,588,0.73,1,2
backstage:prs:28345,backstage,pull_request,28345,2025-01-01 20:00:56+00:00,2025-01-03 09:35:30+00:00,2025,1,0,606,6,18,588,0.73,1,2
backstage:prs:28346,backstage,pull_request,28346,2025-01-02 08:18:59+00:00,2025-01-02 09:25:35+00:00,2025,1,0,607,7,19,588,0.73,1,3
backstage:issues:28347,backstage,issue,28347,2025-01-02 09:10:46+00:00,2025-01-10 13:56:12+00:00,2025,1,0,608,8,20,588,0.73,1,3
backstage:issues:28348,backstage,issue,28348,2025-01-02 09:26:12+00:00,2025-07-21 15:03:25+00:00,2025,0,1,609,9,20,589,0.73,1,3
backstage:prs:28349,backstage,pull_request,28349,2025-01-02 13:14:43+00:00,2025-01-05 02:41:25+00:00,2025,1,0,610,10,21,589,0.73,1,3
backstage:issues:28350,backstage,issue,28350,2025-01-02 13:32:42+00:00,2025-03-17 10:07:12+00:00,2025,0,1,611,11,22,589,0.73,1,3
backstage:prs:28351,backstage,pull_request,28351,2025-01-02 15:00:08+00:00,2025-01-14 07:55:47+00:00,2025,1,0,612,12,23,589,0.73,1,3
backstage:issues:28352,backstage,issue,28352,2025-01-02 18:27:36+00:00,2025-05-16 10:49:15+00:00,2025,0,1,613,13,24,589,0.73,1,3
backstage:prs:28353,backstage,pull_request,28353,2025-01-02 19:50:10+00:00,2025-01-03 09:34:26+00:00,2025,1,0,614,14,25,589,0.73,1,3
backstage:prs:28354,backstage,pull_request,28354,2025-01-02 20:36:12+00:00,2025-01-03 09:29:16+00:00,2025,1,0,615,15,26,589,0.73,1,3
backstage:issues:28355,backstage,issue,28355,2025-01-02 22:25:20+00:00,2025-01-15 14:55:51+00:00,2025,1,0,616,16,27,589,0.73,1,3
backstage:issues:28356,backstage,issue,28356,2025-01-03 07:22:39+00:00,2025-03-15 10:32:26+00:00,2025,0,1,617,17,28,589,0.73,1,4
backstage:issues:28357,backstage,issue,28357,2025-01-03 09:33:16+00:00,2025-02-07 13:16:47+00:00,2025,0,1,618,18,28,590,0.73,1,4
backstage:prs:28358,backstage,pull_request,28358,2025-01-03 12:56:04+00:00,2025-01-03 13:32:35+00:00,2025,1,0,619,19,27,592,0.73,1,4
backstage:prs:28359,backstage,pull_request,28359,2025-01-03 13:08:32+00:00,2025-02-28 10:29:23+00:00,2025,0,1,620,20,28,592,0.73,1,4
backstage:prs:28360,backstage,pull_request,28360,2025-01-03 14:20:38+00:00,2025-01-14 07:55:26+00:00,2025,1,0,621,21,28,593,0.73,1,4
backstage:prs:28361,backstage,pull_request,28361,2025-01-03 16:17:02+00:00,2025-01-06 14:52:47+00:00,2025,1,0,622,22,29,593,0.73,1,4
backstage:issues:28362,backstage,issue,28362,2025-01-03 22:02:22+00:00,2025-01-16 13:12:26+00:00,2025,1,0,623,23,30,593,0.73,1,4
backstage:issues:28363,backstage,issue,28363,2025-01-03 22:08:01+00:00,2025-06-30 22:33:30+00:00,2025,0,1,624,24,31,593,0.73,1,4
backstage:prs:28364,backstage,pull_request,28364,2025-01-04 10:02:43+00:00,2025-01-14 07:55:07+00:00,2025,1,0,625,25,32,593,0.73,1,5
backstage:prs:28365,backstage,pull_request,28365,2025-01-05 03:33:41+00:00,2025-01-16 07:56:04+00:00,2025,1,0,626,26,32,594,0.73,1,6
backstage:prs:28366,backstage,pull_request,28366,2025-01-05 10:36:14+00:00,2025-01-14 07:46:16+00:00,2025,1,0,627,27,33,594,0.73,1,6
backstage:prs:28367,backstage,pull_request,28367,2025-01-05 11:37:23+00:00,2025-01-07 14:02:59+00:00,2025,1,0,628,28,34,594,0.73,1,6
backstage:prs:28368,backstage,pull_request,28368,2025-01-05 18:41:57+00:00,2025-01-07 13:39:29+00:00,2025,1,0,629,29,35,594,0.73,1,6
backstage:prs:28369,backstage,pull_request,28369,2025-01-05 23:10:03+00:00,2025-01-07 14:00:04+00:00,2025,1,0,630,30,36,594,0.73,1,6
backstage:prs:28370,backstage,pull_request,28370,2025-01-06 05:26:33+00:00,2025-01-14 07:45:34+00:00,2025,1,0,631,31,37,594,0.73,1,0
backstage:prs:28371,backstage,pull_request,28371,2025-01-06 05:32:07+00:00,2025-01-14 07:45:12+00:00,2025,1,0,632,32,38,594,0.73,1,0
backstage:prs:28372,backstage,pull_request,28372,2025-01-06 05:41:02+00:00,2025-01-07 13:34:50+00:00,2025,1,0,633,33,39,594,0.73,1,0
backstage:prs:28373,backstage,pull_request,28373,2025-01-06 09:08:22+00:00,2025-01-14 07:44:43+00:00,2025,1,0,634,34,40,594,0.73,1,0
backstage:prs:28374,backstage,pull_request,28374,2025-01-06 11:38:32+00:00,2025-01-14 07:44:22+00:00,2025,1,0,635,35,41,594,0.73,1,0
backstage:prs:28375,backstage,pull_request,28375,2025-01-06 11:58:43+00:00,2025-01-28 09:08:41+00:00,2025,1,0,636,36,42,594,0.73,1,0
backstage:prs:28376,backstage,pull_request,28376,2025-01-06 13:42:41+00:00,2025-01-28 08:28:27+00:00,2025,1,0,637,37,43,594,0.73,1,0
backstage:issues:28377,backstage,issue,28377,2025-01-06 15:13:21+00:00,2025-01-13 09:33:20+00:00,2025,1,0,638,38,43,595,0.73,1,0
backstage:prs:28378,backstage,pull_request,28378,2025-01-06 15:23:40+00:00,2025-01-07 13:16:48+00:00,2025,1,0,639,39,44,595,0.73,1,0
backstage:prs:28379,backstage,pull_request,28379,2025-01-06 15:31:47+00:00,2025-02-06 10:22:53+00:00,2025,0,1,640,40,45,595,0.73,1,0
backstage:issues:28380,backstage,issue,28380,2025-01-06 16:31:53+00:00,2025-05-16 10:57:35+00:00,2025,0,1,641,41,46,595,0.73,1,0
backstage:issues:28381,backstage,issue,28381,2025-01-06 17:38:21+00:00,2025-03-22 22:56:25+00:00,2025,0,1,642,42,47,595,0.73,1,0
backstage:issues:28382,backstage,issue,28382,2025-01-07 00:17:31+00:00,2025-03-19 11:06:20+00:00,2025,0,1,643,43,48,595,0.73,1,1
backstage:prs:28383,backstage,pull_request,28383,2025-01-07 01:13:15+00:00,2025-01-07 09:57:38+00:00,2025,1,0,644,44,49,595,0.73,1,1
backstage:prs:28384,backstage,pull_request,28384,2025-01-07 03:10:38+00:00,2025-01-17 13:16:43+00:00,2025,1,0,645,45,50,595,0.73,1,1
backstage:prs:28385,backstage,pull_request,28385,2025-01-07 06:38:20+00:00,2025-01-07 12:37:33+00:00,2025,1,0,646,46,51,595,0.73,1,1
backstage:issues:28386,backstage,issue,28386,2025-01-07 10:12:13+00:00,2025-01-30 09:20:51+00:00,2025,1,0,647,47,51,596,0.73,1,1
backstage:prs:28387,backstage,pull_request,28387,2025-01-07 13:56:26+00:00,2025-01-28 14:06:07+00:00,2025,1,0,648,48,48,600,0.73,1,1
backstage:prs:28388,backstage,pull_request,28388,2025-01-07 14:10:27+00:00,2025-01-30 12:09:51+00:00,2025,1,0,649,49,47,602,0.73,1,1
backstage:prs:28389,backstage,pull_request,28389,2025-01-07 15:10:55+00:00,2025-01-07 16:15:31+00:00,2025,1,0,650,50,48,602,0.73,1,1
backstage:prs:28390,backstage,pull_request,28390,2025-01-07 15:39:37+00:00,2025-01-07 16:43:49+00:00,2025,1,0,651,51,49,602,0.73,1,1
backstage:prs:28391,backstage,pull_request,28391,2025-01-07 16:49:21+00:00,2025-01-09 13:56:18+00:00,2025,1,0,652,52,48,604,0.73,1,1
backstage:issues:28392,backstage,issue,28392,2025-01-07 19:06:00+00:00,2025-01-14 07:47:53+00:00,2025,1,0,653,53,49,604,0.73,1,1
backstage:prs:28393,backstage,pull_request,28393,2025-01-07 20:33:54+00:00,2025-04-22 12:17:27+00:00,2025,0,1,654,54,50,604,0.73,1,1
backstage:issues:28394,backstage,issue,28394,2025-01-07 23:46:58+00:00,2025-03-17 09:53:47+00:00,2025,0,1,655,55,51,604,0.73,1,1
backstage:prs:28395,backstage,pull_request,28395,2025-01-08 02:00:39+00:00,2025-01-14 14:59:33+00:00,2025,1,0,656,56,52,604,0.73,1,2
backstage:prs:28396,backstage,pull_request,28396,2025-01-08 02:58:34+00:00,2025-02-05 20:42:22+00:00,2025,1,0,657,57,53,604,0.73,1,2
backstage:prs:28397,backstage,pull_request,28397,2025-01-08 06:49:52+00:00,2025-01-28 08:02:53+00:00,2025,1,0,658,58,54,604,0.73,1,2
backstage:issues:28398,backstage,issue,28398,2025-01-08 07:48:17+00:00,2025-03-16 08:07:28+00:00,2025,0,1,659,59,55,604,0.73,1,2
backstage:issues:28399,backstage,issue,28399,2025-01-08 09:10:00+00:00,2025-01-09 10:02:53+00:00,2025,1,0,660,60,56,604,0.73,1,2
backstage:prs:28400,backstage,pull_request,28400,2025-01-08 11:33:42+00:00,2025-01-15 09:17:27+00:00,2025,1,0,661,61,57,604,0.73,1,2
backstage:prs:28401,backstage,pull_request,28401,2025-01-08 11:37:24+00:00,2025-01-08 12:28:55+00:00,2025,1,0,662,62,58,604,0.73,1,2
backstage:issues:28402,backstage,issue,28402,2025-01-08 11:50:47+00:00,2025-03-21 09:35:38+00:00,2025,0,1,663,63,59,604,0.73,1,2
backstage:prs:28403,backstage,pull_request,28403,2025-01-08 11:51:41+00:00,2025-01-23 18:54:35+00:00,2025,1,0,664,64,60,604,0.73,1,2
backstage:issues:28404,backstage,issue,28404,2025-01-08 11:59:56+00:00,2025-01-09 08:37:06+00:00,2025,1,0,665,65,61,604,0.73,1,2
backstage:prs:28405,backstage,pull_request,28405,2025-01-08 12:28:27+00:00,2025-01-08 13:01:32+00:00,2025,1,0,666,66,61,605,0.73,1,2
backstage:prs:28406,backstage,pull_request,28406,2025-01-08 12:29:13+00:00,2025-01-08 13:01:35+00:00,2025,1,0,667,67,61,606,0.73,1,2
backstage:issues:28407,backstage,issue,28407,2025-01-08 12:58:51+00:00,2025-05-23 10:20:57+00:00,2025,0,1,668,68,62,606,0.73,1,2
backstage:prs:28408,backstage,pull_request,28408,2025-01-08 13:16:24+00:00,2025-01-08 13:49:23+00:00,2025,1,0,669,69,61,608,0.73,1,2
backstage:prs:28409,backstage,pull_request,28409,2025-01-08 13:17:01+00:00,2025-08-25 12:34:02+00:00,2025,0,1,670,70,62,608,0.73,1,2
backstage:prs:28410,backstage,pull_request,28410,2025-01-08 14:44:30+00:00,2025-01-08 16:41:53+00:00,2025,1,0,671,71,62,609,0.73,1,2
backstage:prs:28411,backstage,pull_request,28411,2025-01-08 15:28:08+00:00,2025-01-16 05:57:50+00:00,2025,1,0,672,72,63,609,0.73,1,2
backstage:prs:28412,backstage,pull_request,28412,2025-01-08 15:30:33+00:00,2025-01-08 16:56:37+00:00,2025,1,0,673,73,64,609,0.73,1,2
backstage:prs:28413,backstage,pull_request,28413,2025-01-08 16:58:12+00:00,2025-01-08 17:54:17+00:00,2025,1,0,674,74,63,611,0.73,1,2
backstage:prs:28414,backstage,pull_request,28414,2025-01-08 17:15:40+00:00,2025-01-08 17:54:21+00:00,2025,1,0,675,75,64,611,0.73,1,2
backstage:prs:28415,backstage,pull_request,28415,2025-01-08 18:10:31+00:00,2025-01-17 21:58:51+00:00,2025,1,0,676,76,63,613,0.73,1,2
backstage:prs:28416,backstage,pull_request,28416,2025-01-08 18:12:08+00:00,2025-01-10 02:35:44+00:00,2025,1,0,677,77,64,613,0.73,1,2
backstage:issues:28417,backstage,issue,28417,2025-01-08 18:43:50+00:00,2025-01-15 16:26:48+00:00,2025,1,0,678,78,65,613,0.73,1,2
backstage:prs:28418,backstage,pull_request,28418,2025-01-09 05:59:54+00:00,2025-01-27 21:17:27+00:00,2025,1,0,679,79,66,613,0.73,1,3
backstage:prs:28419,backstage,pull_request,28419,2025-01-09 07:02:29+00:00,2025-01-14 07:40:41+00:00,2025,1,0,680,80,67,613,0.73,1,3
backstage:prs:28420,backstage,pull_request,28420,2025-01-09 08:19:25+00:00,2025-02-05 12:25:44+00:00,2025,1,0,681,81,68,613,0.73,1,3
backstage:issues:28421,backstage,issue,28421,2025-01-09 09:22:38+00:00,2025-01-24 08:18:43+00:00,2025,1,0,682,82,68,614,0.73,1,3
backstage:issues:28422,backstage,issue,28422,2025-01-09 09:45:26+00:00,2025-01-16 15:59:46+00:00,2025,1,0,683,83,69,614,0.73,1,3
backstage:prs:28423,backstage,pull_request,28423,2025-01-09 11:58:40+00:00,2025-01-10 11:11:34+00:00,2025,1,0,684,84,69,615,0.73,1,3
backstage:prs:28424,backstage,pull_request,28424,2025-01-09 14:08:11+00:00,2025-01-28 13:01:16+00:00,2025,1,0,685,85,69,616,0.73,1,3
backstage:prs:28425,backstage,pull_request,28425,2025-01-09 14:13:52+00:00,2025-01-09 16:27:51+00:00,2025,1,0,686,86,70,616,0.73,1,3
backstage:prs:28426,backstage,pull_request,28426,2025-01-09 14:39:47+00:00,2025-01-14 13:23:56+00:00,2025,1,0,687,87,71,616,0.73,1,3
backstage:issues:28427,backstage,issue,28427,2025-01-10 00:08:38+00:00,2025-01-28 08:49:19+00:00,2025,1,0,688,88,71,617,0.73,1,4
backstage:prs:28428,backstage,pull_request,28428,2025-01-10 02:52:23+00:00,2025-01-10 03:26:25+00:00,2025,1,0,689,89,71,618,0.73,1,4
backstage:prs:28429,backstage,pull_request,28429,2025-01-10 03:40:56+00:00,2025-01-15 12:20:31+00:00,2025,1,0,690,90,71,619,0.73,1,4
backstage:prs:28430,backstage,pull_request,28430,2025-01-10 08:55:14+00:00,2025-01-10 14:52:52+00:00,2025,1,0,691,91,72,619,0.73,1,4
backstage:issues:28431,backstage,issue,28431,2025-01-10 11:09:00+00:00,2025-04-30 12:55:49+00:00,2025,0,1,692,92,73,619,0.73,1,4
backstage:prs:28432,backstage,pull_request,28432,2025-01-10 12:52:43+00:00,2025-01-10 13:10:24+00:00,2025,1,0,693,93,73,620,0.73,1,4
backstage:prs:28433,backstage,pull_request,28433,2025-01-10 13:03:53+00:00,2025-01-14 07:20:45+00:00,2025,1,0,694,94,74,620,0.73,1,4
backstage:prs:28434,backstage,pull_request,28434,2025-01-10 14:00:26+00:00,2025-01-10 14:32:36+00:00,2025,1,0,695,95,73,622,0.73,1,4
backstage:issues:28435,backstage,issue,28435,2025-01-10 14:17:06+00:00,2025-01-15 16:02:44+00:00,2025,1,0,696,96,74,622,0.73,1,4
backstage:prs:28436,backstage,pull_request,28436,2025-01-10 14:25:46+00:00,2025-03-07 07:08:14+00:00,2025,0,1,697,97,75,622,0.73,1,4
backstage:prs:28437,backstage,pull_request,28437,2025-01-10 15:58:23+00:00,2025-05-08 15:00:59+00:00,2025,0,1,698,98,74,624,0.73,1,4
backstage:prs:28438,backstage,pull_request,28438,2025-01-10 21:18:21+00:00,2025-01-14 07:53:43+00:00,2025,1,0,699,99,75,624,0.73,1,4
backstage:prs:28439,backstage,pull_request,28439,2025-01-10 21:22:06+00:00,2025-01-14 07:47:52+00:00,2025,1,0,700,100,76,624,0.73,1,4
